Title = Snapshot #28
Variables=X Y Z PartID
Zone I= 6406, F=POINT
9.054396e+00 -1.104980e+01 2.051237e+01 2
9.592615e+00 1.105736e+01 2.779500e+01 8
8.159212e+00 2.101072e+01 2.169089e+01 12
-6.661680e+00 6.107877e+00 9.734272e+00 14
-3.368763e+01 1.934873e+01 9.301802e-01 17
-2.342084e+01 1.250197e+01 8.726467e+00 18
-3.588634e+01 -2.261800e+01 2.008392e+01 21
-1.932627e+01 -1.463670e+01 2.536898e+01 23
1.822649e+01 -1.184407e+01 1.489218e+01 31
-1.663102e+01 -4.852228e-01 4.523923e+00 41
6.274174e+00 7.296931e+00 1.318990e+01 42
-2.226947e+01 5.082777e+00 2.187946e+01 45
-4.465049e+01 -2.137225e+01 2.682824e+01 74
-2.916425e+01 -1.279196e+01 7.932353e+00 80
2.952280e+00 2.379977e+01 1.308468e+01 82
-4.861249e+01 -1.498549e+01 2.495821e+01 83
2.480314e+01 1.333940e+01 7.350278e+00 91
2.912385e+01 -1.156629e+01 2.224237e+01 95
3.224827e+01 1.318001e+01 2.522182e+01 98
4.452309e+01 1.214787e+01 1.692976e+01 135
6.539844e+00 -8.200084e+00 1.638397e+01 137
3.298776e+01 8.849904e+00 1.321931e+01 150
-1.840618e+01 -5.922626e+00 8.514387e+00 158
-2.282415e+01 -2.402449e+01 1.578984e+01 166
2.892209e+01 9.800770e-01 1.517202e+01 171
2.306937e+01 1.304831e+01 5.329914e+00 181
-9.897871e+00 6.334918e+00 1.107414e+01 214
-1.934715e+01 2.088234e+01 6.559074e+00 217
-4.095631e+01 -1.444247e+01 2.554254e+01 219
1.428793e+00 2.613653e+00 1.042445e+01 233
-4.566326e+01 1.543487e+01 8.570463e+00 234
2.210418e+01 -1.514443e+01 5.032895e+00 257
-4.362817e+01 -1.938469e+01 2.045831e+01 279
8.582698e+00 2.513583e+00 1.986753e+01 295
-4.416553e+01 -1.812442e+01 3.834554e+00 309
3.706804e+01 -1.925804e+01 6.624594e+00 317
7.957813e+00 6.733645e-01 2.573536e+01 319
9.148356e+00 -1.856820e+01 2.458084e+01 321
-4.209108e+01 1.506725e+01 1.846407e+01 325
-4.912649e+01 -1.267076e+01 1.630891e+00 329
3.468739e+01 2.052595e+01 2.978201e+01 337
-3.168278e+01 -1.109081e+01 7.902470e+00 340
4.194261e+01 2.370457e+01 2.846389e+01 352
4.524190e+01 1.446659e+01 1.753243e+01 363
-1.293567e+01 2.348458e+01 3.302559e+00 373
4.292215e+01 4.823140e-01 2.899498e+01 375
-2.640312e+01 1.220048e+01 4.455843e+00 396
1.595777e+01 1.036742e+01 1.164094e+01 412
-1.353428e+01 -1.937550e+01 2.405977e+01 425
4.467153e+00 1.419781e+01 5.286712e-01 426
-4.479461e+00 1.510047e-01 8.782014e+00 427
1.999461e+01 1.044308e+01 2.365961e+01 441
1.881124e+01 1.584522e+01 2.694325e+01 443
9.862547e+00 1.976171e+01 2.555423e+01 454
2.451697e+01 1.012231e+01 2.563920e+01 457
-2.645513e+00 2.268039e+01 1.874595e+01 467
3.432373e+01 -1.487457e+01 8.185970e+00 477
3.764101e+01 3.780717e+00 4.855089e+00 504
-8.766133e+00 5.760580e+00 1.494857e+01 505
1.275541e+01 1.367490e+01 2.956259e+01 506
2.799674e+00 -1.338045e+01 1.082193e+01 510
-7.220749e+00 1.079157e+01 8.236403e+00 521
-1.703844e+01 -2.081017e+01 8.621119e+00 524
-3.635045e+01 6.389697e+00 2.521338e+01 536
1.606292e+01 1.876624e+01 2.039993e+00 537
-1.089091e+01 -1.102371e+01 2.822109e+01 555
4.771421e+01 1.451208e+01 2.758960e+01 558
-1.195221e+01 5.152691e+00 2.918832e+01 559
2.770150e+01 1.268798e+01 2.914314e+01 564
3.896154e+01 1.867827e+01 1.655518e+01 578
-6.350846e+00 2.055858e+01 4.154160e-01 581
-4.684640e+01 3.386805e-01 1.638401e+01 582
-2.779057e+01 1.391194e+01 1.370122e+01 588
4.435688e+01 2.151536e+01 1.545268e+01 591
-2.201703e+00 1.570776e+01 2.737528e+01 594
-4.942030e+01 6.499943e+00 3.350096e+00 599
-8.419374e+00 -2.367405e+01 8.456180e-01 611
-4.245137e+01 -7.293230e+00 1.463631e+01 626
4.010373e+01 1.743825e+01 2.644868e+00 629
-8.448896e+00 2.301716e+01 2.655638e+01 634
3.713244e-01 -1.396963e+01 6.518661e+00 636
-1.880918e+01 -7.891925e+00 2.217673e+01 640
1.461860e+01 2.157647e+01 2.994007e+01 642
2.553003e+01 1.593591e+01 2.009426e+00 650
4.831543e+01 -2.383307e+01 9.721000e+00 657
-1.273697e+01 -2.011818e+00 2.104692e+01 661
-4.226384e+01 -7.731375e+00 8.841570e+00 667
1.148262e+01 -1.192003e+01 2.322854e+01 674
2.872184e+01 -1.222715e+01 2.960673e+00 675
5.586968e+00 -1.530828e+01 1.421477e+01 686
4.063582e+01 1.028952e+00 1.980778e+01 687
1.801707e+01 -5.739124e+00 2.751261e+01 688
-2.433979e+01 -1.318261e+01 2.125477e+01 691
-2.736644e+01 -6.446716e+00 8.722118e+00 697
-2.768567e+01 1.602625e+01 1.312262e+01 701
-2.244022e+01 -9.897182e+00 2.672262e+01 702
-1.514526e+01 1.694011e+01 2.527039e+01 704
4.492958e+01 2.183626e+01 1.068833e+01 723
3.174578e+01 1.557937e+01 1.973592e+01 724
1.601911e+01 1.264859e+01 1.119347e+01 729
-5.569597e+00 -8.033789e+00 2.492944e+01 731
-4.760296e+01 -2.129418e+01 7.706806e+00 739
-2.406097e+01 1.490589e+01 1.582543e+01 743
3.382009e+01 1.071238e+01 2.707499e+01 747
-5.134290e+00 -6.983365e+00 4.130853e+00 749
3.131304e+01 -1.191146e+01 1.066415e+01 752
2.028280e+01 1.091963e+01 2.776948e+01 754
-2.311896e+01 9.361454e-01 1.972770e+01 763
2.312634e+00 -1.193144e+01 3.393915e+00 776
-3.803336e+01 -2.442594e+01 5.226125e+00 782
3.534094e+01 -7.700941e+00 1.245167e+01 783
-1.772942e+01 7.023453e+00 7.283290e+00 791
-2.496218e+01 1.809356e+01 2.411719e+01 793
1.904617e+00 1.660487e+01 2.593337e+01 797
9.009907e+00 -3.964848e+00 2.645218e+01 814
1.411734e+01 -1.061919e+01 2.719693e+01 823
3.271659e+01 1.359065e+00 1.710322e+01 841
-4.412372e+01 -1.823251e+01 4.558396e+00 848
2.647847e+01 4.182591e+00 2.592060e+01 852
3.258681e+00 -6.611699e+00 4.631599e+00 853
1.295184e+01 6.608479e+00 1.122798e+01 860
1.689329e+01 -5.695698e+00 3.503805e+00 862
1.675591e+01 1.337690e+01 1.017733e-01 865
-3.382330e-01 1.242156e+01 1.543236e+01 871
-1.111383e+01 -1.979955e+01 1.816476e+01 879
8.079039e+00 -1.649373e+01 2.213767e+01 890
-3.565112e+01 2.150659e+01 4.235765e+00 891
-3.200673e+01 1.957817e+01 2.928686e+01 892
-3.070037e+01 1.121420e+01 1.935007e+01 893
-1.408977e+00 1.411630e+00 1.775164e+01 899
1.843937e+01 -2.315496e+01 1.582924e+01 901
4.021210e+01 5.459383e+00 1.242322e+00 903
-2.711573e+01 9.096041e+00 1.647085e+01 918
-3.682668e+01 -5.654670e+00 2.303391e+01 928
-9.981554e+00 2.430204e+01 2.538616e+01 939
-3.116025e+01 -1.139060e+01 1.198803e+01 961
-6.970417e+00 -7.146374e+00 2.980657e+01 971
-1.782713e+01 -5.697275e+00 2.938050e+01 973
1.729359e+01 -2.477803e+01 1.485833e+01 974
1.588055e+01 4.223972e-01 2.264556e+01 980
-4.561476e+00 -1.378245e+01 2.059234e+00 984
2.571499e+01 1.786150e+01 2.738275e+01 994
-3.297862e+01 -8.949442e+00 6.347379e+00 1000
7.926393e+00 9.487355e+00 2.956920e+01 1005
-3.162757e+01 9.369076e+00 2.259738e+01 1010
-1.375235e+01 1.312305e+01 2.815667e+01 1013
-3.791278e+01 6.279934e+00 2.584246e+01 1019
-1.454154e+00 -1.498232e+01 1.518179e+00 1024
-2.238027e+01 -9.970615e+00 2.430150e+01 1033
4.787639e+01 6.990996e+00 2.319359e+01 1046
1.062937e+01 2.233460e+01 9.079943e+00 1054
1.424428e+00 -7.606403e+00 2.704456e+01 1056
-3.592382e+01 2.351948e+01 4.017576e+00 1058
-4.779921e+01 3.009304e+00 4.510413e+00 1073
2.221882e+01 2.251854e+01 4.855706e+00 1091
2.472667e+01 1.957116e+01 5.486601e+00 1096
-9.562415e+00 -1.155194e+01 2.532899e+01 1100
3.436268e+00 1.084129e+01 9.526860e+00 1119
2.108919e+01 1.732671e+01 7.044314e+00 1133
-2.735744e+01 1.973479e+01 1.488005e+01 1137
1.813548e+01 1.188867e+01 3.343174e+00 1140
-3.133900e+01 -1.628136e+01 1.477486e+01 1147
1.725425e+01 1.569228e+01 1.417440e+01 1168
-4.697100e+01 -2.207193e+00 9.790419e+00 1174
-1.359815e+01 -2.407113e+01 6.270458e+00 1176
2.614832e+01 1.025903e+01 6.986050e+00 1183
-4.134104e+01 -2.191027e+01 1.042932e+01 1193
-2.587084e+01 -2.108123e+01 1.187477e+01 1196
-4.860684e+01 6.480671e-01 1.968091e+01 1198
4.562442e+01 5.093932e+00 2.257882e+01 1210
-4.684744e+01 1.527534e+01 2.310687e+01 1222
4.263148e+00 1.798826e+01 3.952733e+00 1226
-1.443505e+01 1.453049e+01 2.029597e+01 1230
-4.394089e+01 -1.665082e+01 1.403237e+00 1232
2.665647e+01 1.279324e+00 5.995937e+00 1238
4.612308e+01 -3.142658e+00 1.187923e+01 1242
-4.423941e+00 -1.071821e+01 2.519413e+00 1250
4.899992e+01 -1.434431e+01 1.300070e+01 1252
-1.610208e+00 1.602286e+01 9.559270e-01 1260
3.571289e+01 5.359054e+00 2.445317e+01 1273
-2.775149e+01 -5.841814e+00 1.304841e+00 1278
2.608200e+01 -9.562310e+00 1.770401e+00 1284
-1.544876e+01 4.573474e+00 2.496808e+01 1286
3.142074e+01 9.775818e+00 1.450733e+00 1292
-2.173152e+00 -5.061992e-01 2.836792e+01 1312
-2.258831e+00 -5.289834e+00 2.052089e+01 1323
-1.914521e+01 -2.316025e+01 2.418741e+01 1326
-2.189199e+01 -2.187280e+01 2.370268e+01 1332
2.953237e+01 -2.066390e+01 2.466651e+01 1333
-4.556253e+01 -2.154450e-01 1.826015e+01 1334
2.100466e+01 -1.866633e+01 1.508266e+01 1337
-1.877211e+01 4.110315e+00 3.989080e+00 1340
-5.720654e+00 -1.441783e+01 2.789203e+01 1342
4.847668e-01 5.113272e+00 2.000552e+01 1346
2.486327e+01 1.672780e+01 1.615280e+01 1350
1.070544e+01 -5.748814e+00 2.672129e+01 1351
3.654289e+01 8.845461e-01 1.851049e+01 1352
-5.299886e+00 -4.773557e+00 1.223021e+01 1356
7.897722e+00 -6.273335e+00 1.468098e+01 1362
-4.428848e+01 5.391400e+00 1.548253e+01 1374
3.371090e+01 8.000363e+00 1.261128e+01 1375
3.262267e+01 1.039440e+01 1.442930e+01 1382
1.811675e+01 -2.571533e+00 2.032684e+01 1385
-1.384534e-01 -2.375998e+01 1.558932e+01 1395
1.552047e+01 1.235640e+01 1.366608e+01 1415
1.251550e+01 -1.851457e+01 1.938518e+01 1420
-7.372180e+00 1.972361e+01 6.473618e+00 1421
1.968294e+01 -1.782592e+01 2.000799e+01 1423
1.942189e+01 -1.166982e+01 8.657044e+00 1442
-4.975404e+01 2.295841e+01 1.817446e+01 1445
4.965486e+01 -4.868315e+00 1.051633e+00 1446
8.627480e+00 -2.427913e-02 1.776385e+01 1451
9.619479e+00 7.716726e+00 1.333995e+01 1455
3.588032e+01 -9.172809e+00 1.570697e+00 1460
1.107368e+01 -1.627316e+01 1.840056e+01 1470
-2.068348e+01 -3.906321e+00 6.099688e+00 1471
-2.870787e+01 -9.189510e+00 2.245753e+01 1472
3.737634e+01 -8.989715e+00 1.394313e+01 1474
-6.554583e-01 -1.382941e+01 1.464684e+01 1478
-4.253282e+01 1.734918e+01 2.209043e+01 1479
-1.664874e+01 -1.130169e+01 1.229122e+01 1493
2.736147e+01 -1.572898e+01 1.189057e+01 1496
-3.750547e+01 1.287285e+01 1.509447e+01 1502
1.839273e+01 1.801146e+01 1.691444e+01 1514
-5.675408e-01 -1.166947e+01 2.778232e+01 1516
3.701220e+01 -3.005982e+00 8.184214e-02 1517
-3.047668e+00 2.124380e+01 2.014518e+01 1518
-1.269129e+01 -1.933333e+01 7.527347e+00 1523
4.600818e+01 -1.839957e+01 2.812592e+01 1531
-4.961703e+01 -9.572584e+00 1.487308e+01 1543
-4.818090e+00 1.798364e+01 3.093796e+00 1546
3.206864e+01 -3.206062e+00 8.062340e+00 1551
-4.718434e+01 1.101039e+01 2.496168e+01 1562
6.776839e+00 1.765290e+01 2.809460e+01 1576
-3.278073e+01 1.204328e+01 2.178054e+01 1580
-3.962716e+01 1.633945e+01 2.039365e+01 1582
4.871186e+01 -1.660607e+01 1.987027e+01 1584
-4.330725e+00 -1.259969e+01 1.992898e+01 1589
-2.857207e+01 2.145957e+01 2.932416e+01 1591
-1.834853e+01 2.383795e+01 2.824676e+01 1595
-3.413424e+00 1.036818e+01 2.524950e+01 1598
1.489904e+01 2.152711e+01 1.606186e+01 1606
4.281704e+00 -8.849997e+00 2.255244e+01 1615
2.070142e+01 -1.193527e+01 4.401649e+00 1617
3.220821e+01 -6.051708e+00 1.108635e+01 1620
-7.014845e+00 1.138454e+01 5.466839e+00 1623
