Title = Snapshot #37
Variables=X Y Z PartID
Zone I= 6366, F=POINT
1.045007e+01 -1.151681e+01 2.094206e+01 2
3.065354e+01 -2.491369e+01 2.042620e+01 6
1.278884e+01 1.093095e+01 2.767268e+01 8
1.028221e+01 2.155575e+01 2.205758e+01 12
-4.705368e+00 6.083334e+00 1.003807e+01 14
-3.205729e+01 1.900155e+01 8.818118e-01 17
-2.214940e+01 1.234210e+01 8.262143e+00 18
-3.337520e+01 -2.277857e+01 2.138807e+01 21
-1.645418e+01 -1.470279e+01 2.504295e+01 23
2.003070e+01 -1.149886e+01 1.530793e+01 31
-1.492681e+01 -7.681360e-01 5.603746e+00 41
7.787223e+00 7.316317e+00 1.419542e+01 42
-2.019789e+01 5.210290e+00 2.046938e+01 45
-4.191328e+01 -2.161031e+01 2.636419e+01 74
-2.832243e+01 -1.191837e+01 8.454370e+00 80
4.212068e+00 2.299184e+01 1.340550e+01 82
-4.635152e+01 -1.500865e+01 2.433491e+01 83
-4.823990e+01 1.089700e+01 2.577493e+01 90
2.646056e+01 1.343526e+01 7.450651e+00 91
3.133541e+01 -1.156224e+01 2.221663e+01 95
3.502551e+01 1.264345e+01 2.433006e+01 98
4.637009e+01 1.169644e+01 1.687148e+01 135
8.085956e+00 -7.965053e+00 1.687767e+01 137
3.500464e+01 8.696930e+00 1.295782e+01 150
-1.737944e+01 -5.548864e+00 8.131708e+00 158
3.066331e+01 1.335221e+00 1.513472e+01 171
2.496730e+01 1.355691e+01 5.694620e+00 181
-4.913467e+01 -5.664114e+00 2.044375e+01 199
-7.955547e+00 5.370207e+00 1.070745e+01 214
-1.806514e+01 2.030715e+01 5.316619e+00 217
-3.806579e+01 -1.509310e+01 2.560148e+01 219
2.531205e+00 2.794155e+00 1.113882e+01 233
-4.364359e+01 1.477122e+01 8.525461e+00 234
2.418097e+01 -1.448106e+01 5.227006e+00 257
-4.141265e+01 -1.753629e+01 1.978298e+01 279
1.063523e+01 2.332789e+00 2.063212e+01 295
-4.195197e+01 -1.806595e+01 4.279540e+00 309
3.864170e+01 -1.917974e+01 6.352742e+00 317
1.096821e+01 1.054652e+00 2.669731e+01 319
1.125249e+01 -1.777210e+01 2.555922e+01 321
-4.018317e+01 1.537973e+01 1.961862e+01 325
-4.693118e+01 -1.218721e+01 1.779690e+00 329
3.809915e+01 2.014382e+01 2.974606e+01 337
-3.061781e+01 -1.115078e+01 8.279068e+00 340
-4.925388e+01 2.357382e+01 1.705256e+01 348
4.465620e+01 2.372370e+01 2.895704e+01 352
4.756623e+01 1.387998e+01 1.781069e+01 363
-1.043163e+01 2.324837e+01 3.084843e+00 373
4.610132e+01 8.434085e-01 2.929962e+01 375
3.473808e+01 2.487066e+01 2.027007e+01 379
-2.495826e+01 1.183593e+01 4.489788e+00 396
1.770308e+01 1.045651e+01 1.119820e+01 412
2.360102e+01 -1.747151e+01 2.977519e+01 418
-1.059164e+01 -1.921519e+01 2.320621e+01 425
5.877149e+00 1.447338e+01 5.686014e-01 426
-1.723349e+00 1.445477e-01 9.207382e+00 427
2.202558e+01 1.038538e+01 2.358173e+01 441
2.128742e+01 1.493587e+01 2.752654e+01 443
1.266108e+01 2.110731e+01 2.681125e+01 454
2.658144e+01 9.956859e+00 2.513346e+01 457
-8.576376e-02 2.329485e+01 1.952150e+01 467
3.640831e+01 -1.489336e+01 7.797819e+00 477
-4.745307e+01 8.472864e+00 6.266195e+00 483
3.873589e+01 3.983327e+00 4.591940e+00 504
-7.485432e+00 5.600933e+00 1.531523e+01 505
1.647711e+01 1.415410e+01 2.946646e+01 506
5.839557e+00 -1.341265e+01 1.102494e+01 510
-5.087362e+00 1.062622e+01 8.980091e+00 521
-1.543403e+01 -2.154850e+01 9.588330e+00 524
-4.816236e+01 -1.838146e+01 2.644645e+01 525
-3.302751e+01 5.708860e+00 2.682379e+01 536
1.746625e+01 1.866134e+01 2.553391e+00 537
-7.962585e+00 -1.047556e+01 2.734576e+01 555
-9.294046e+00 5.588864e+00 2.897779e+01 559
3.067290e+01 1.242341e+01 2.892819e+01 564
4.085592e+01 1.847681e+01 1.661695e+01 578
-5.291584e+00 2.031460e+01 4.484390e-01 581
-4.551178e+01 2.063265e+00 1.624808e+01 582
-2.718774e+01 1.398763e+01 1.397386e+01 588
4.660295e+01 2.131553e+01 1.587920e+01 591
2.616070e-01 1.546665e+01 2.772274e+01 594
-4.723026e+01 7.126419e+00 3.995671e+00 599
-6.627934e+00 -2.332785e+01 8.434083e-01 611
-4.768227e+01 2.095768e+01 1.201236e+01 618
-3.945234e+01 -7.670822e+00 1.442068e+01 626
4.129932e+01 1.794539e+01 2.834447e+00 629
-5.806714e+00 2.366267e+01 2.686214e+01 634
2.829166e+00 -1.373848e+01 6.471446e+00 636
-1.671386e+01 -7.999320e+00 2.132958e+01 640
2.693994e+01 1.567678e+01 1.873589e+00 650
4.962518e+01 -2.409981e+01 1.024130e+01 657
-1.036949e+01 -2.886549e+00 2.051985e+01 661
-4.053839e+01 -7.655339e+00 9.507372e+00 667
1.364233e+01 -1.205375e+01 2.275558e+01 674
3.031047e+01 -1.243846e+01 2.769970e+00 675
7.194908e+00 -1.511322e+01 1.470873e+01 686
4.262433e+01 4.215112e-01 1.993548e+01 687
2.081979e+01 -5.108746e+00 2.631052e+01 688
-2.134101e+01 -1.238327e+01 2.082194e+01 691
-2.628554e+01 -6.284324e+00 8.583485e+00 697
-2.714000e+01 1.638098e+01 1.350000e+01 701
-1.961198e+01 -9.412795e+00 2.677643e+01 702
