Title = Snapshot #34
Variables=X Y Z PartID
Zone I= 6365, F=POINT
9.963896e+00 -1.133281e+01 2.073919e+01 2
1.173544e+01 1.097725e+01 2.770657e+01 8
9.538177e+00 2.140350e+01 2.193277e+01 12
-5.382237e+00 6.109445e+00 9.921685e+00 14
-3.260507e+01 1.911233e+01 8.871414e-01 17
-2.255907e+01 1.239699e+01 8.401227e+00 18
-3.419901e+01 -2.275763e+01 2.093921e+01 21
-1.741965e+01 -1.466425e+01 2.512072e+01 23
1.943169e+01 -1.163213e+01 1.516510e+01 31
-1.554598e+01 -5.218218e-01 5.204939e+00 41
7.257783e+00 7.285961e+00 1.384299e+01 42
-2.082104e+01 5.182873e+00 2.095496e+01 45
-4.283315e+01 -2.151733e+01 2.652033e+01 74
-2.857574e+01 -1.220685e+01 8.305173e+00 80
3.745455e+00 2.327358e+01 1.330233e+01 82
-4.709469e+01 -1.499484e+01 2.454376e+01 83
-4.916774e+01 1.070863e+01 2.592680e+01 90
2.590512e+01 1.341987e+01 7.411778e+00 91
3.057825e+01 -1.155174e+01 2.221918e+01 95
3.411245e+01 1.281062e+01 2.463166e+01 98
4.575427e+01 1.183712e+01 1.692319e+01 135
7.569929e+00 -8.066504e+00 1.670900e+01 137
3.434709e+01 8.729718e+00 1.304678e+01 150
-1.772796e+01 -5.684911e+00 8.318152e+00 158
-2.287136e+01 -2.486980e+01 1.609518e+01 166
3.009445e+01 1.217219e+00 1.515486e+01 171
2.432865e+01 1.339471e+01 5.571228e+00 181
-4.998813e+01 -5.431287e+00 2.085491e+01 199
-8.617134e+00 5.687153e+00 1.081297e+01 214
-1.849740e+01 2.048937e+01 5.717565e+00 217
-3.907081e+01 -1.492436e+01 2.564780e+01 219
2.171294e+00 2.747099e+00 1.089538e+01 233
-4.430534e+01 1.485065e+01 8.397637e+00 234
2.350737e+01 -1.468112e+01 5.155268e+00 257
-4.208667e+01 -1.814016e+01 2.000046e+01 279
9.951093e+00 2.418208e+00 2.038666e+01 295
