Title = Snapshot #16
Variables=X Y Z PartID
Zone I= 6454, F=POINT
-7.002208e+00 2.452740e+01 8.980830e+00 0
7.553391e+00 -1.056325e+01 2.040100e+01 2
5.151603e+00 1.132083e+01 2.801967e+01 8
5.586001e+00 1.979495e+01 2.123509e+01 12
-9.169564e+00 5.821662e+00 9.447241e+00 14
-3.579671e+01 1.970624e+01 9.869334e-01 17
-2.513130e+01 1.268495e+01 9.601684e+00 18
-3.926235e+01 -2.226701e+01 1.871033e+01 21
-2.309098e+01 -1.477996e+01 2.609498e+01 23
1.580809e+01 -1.214851e+01 1.429121e+01 31
-1.849771e+01 -1.604883e+00 4.278693e+00 41
4.509569e+00 7.554272e+00 1.214098e+01 42
-2.569354e+01 4.466712e+00 2.375225e+01 45
3.024035e+00 -6.127692e-01 2.997425e+01 46
4.931152e+01 5.309084e+00 2.482324e+01 68
-4.809135e+01 -2.107106e+01 2.752668e+01 74
-3.062931e+01 -1.367536e+01 7.197975e+00 80
1.692667e+00 2.456404e+01 1.285173e+01 82
2.253936e+01 1.313987e+01 7.274905e+00 91
2.622521e+01 -1.153556e+01 2.236648e+01 95
2.847493e+01 1.410720e+01 2.631425e+01 98
4.173275e+01 1.297961e+01 1.628193e+01 135
4.460135e+00 -8.457856e+00 1.592127e+01 137
3.015802e+01 9.120123e+00 1.351880e+01 150
-1.978559e+01 -6.553709e+00 8.948417e+00 158
-2.337937e+01 -2.300020e+01 1.606881e+01 166
2.658704e+01 5.281147e-01 1.517063e+01 171
2.057632e+01 1.233009e+01 4.917411e+00 181
-1.241690e+01 7.908005e+00 1.184407e+01 214
-2.118682e+01 2.182896e+01 8.052955e+00 217
-4.415438e+01 -1.348967e+01 2.487473e+01 219
-2.664408e-02 2.279285e+00 9.652368e+00 233
1.920858e+01 -1.625855e+01 4.865422e+00 257
-4.631769e+01 -2.202464e+01 2.064865e+01 279
5.990713e+00 2.424120e+00 1.880105e+01 295
-4.642398e+01 -1.823691e+01 3.067597e+00 309
2.636822e+01 -2.482657e+01 7.341227e+00 311
3.483708e+01 -1.932504e+01 7.027475e+00 317
4.301825e+00 -3.982637e-02 2.440685e+01 319
6.780797e+00 -1.916480e+01 2.332047e+01 321
-4.474930e+01 1.482820e+01 1.663843e+01 325
