Title = Snapshot #32
Variables=X Y Z PartID
Zone I= 6365, F=POINT
9.656170e+00 -1.123477e+01 2.064605e+01 2
1.103771e+01 1.099863e+01 2.774260e+01 8
9.085612e+00 2.129042e+01 2.184963e+01 12
-5.814825e+00 6.114047e+00 9.871295e+00 14
-3.297964e+01 1.918726e+01 9.192212e-01 17
-2.285176e+01 1.242407e+01 8.513376e+00 18
-3.477707e+01 -2.274597e+01 2.063296e+01 21
-1.807318e+01 -1.465103e+01 2.518934e+01 23
1.903409e+01 -1.170648e+01 1.506428e+01 31
-1.591070e+01 -4.451889e-01 4.958098e+00 41
6.913168e+00 7.281045e+00 1.361306e+01 42
-2.127822e+01 5.162087e+00 2.126103e+01 45
-4.344371e+01 -2.146357e+01 2.661180e+01 74
-2.876129e+01 -1.239521e+01 8.165772e+00 80
3.461194e+00 2.346636e+01 1.321040e+01 82
-4.758902e+01 -1.501024e+01 2.469330e+01 83
-4.977977e+01 1.060512e+01 2.603150e+01 90
2.553133e+01 1.339711e+01 7.386134e+00 91
3.010790e+01 -1.156283e+01 2.222273e+01 95
3.350545e+01 1.293359e+01 2.483445e+01 98
4.534421e+01 1.194243e+01 1.693885e+01 135
7.216554e+00 -8.109847e+00 1.658399e+01 137
3.388858e+01 8.778518e+00 1.310458e+01 150
-1.795764e+01 -5.757274e+00 8.417974e+00 158
-2.286621e+01 -2.459251e+01 1.592521e+01 166
2.972095e+01 1.129536e+00 1.514218e+01 171
2.390804e+01 1.328414e+01 5.489825e+00 181
-9.044198e+00 5.910536e+00 1.089611e+01 214
-1.878575e+01 2.061481e+01 5.997480e+00 217
-3.971255e+01 -1.476518e+01 2.562762e+01 219
1.911531e+00 2.704678e+00 1.074282e+01 233
-4.472134e+01 1.498743e+01 8.363846e+00 234
2.304250e+01 -1.483380e+01 5.108157e+00 257
-4.260166e+01 -1.853869e+01 2.016378e+01 279
9.492587e+00 2.464663e+00 2.021416e+01 295
-4.324179e+01 -1.811160e+01 4.031633e+00 309
