Title = Snapshot #47
Variables=X Y Z PartID
Zone I= 6367, F=POINT
1.226019e+01 -1.213414e+01 2.198621e+01 2
3.365529e+01 -2.458708e+01 1.957955e+01 6
1.608708e+01 1.078272e+01 2.750888e+01 8
1.269593e+01 2.196108e+01 2.263291e+01 12
-2.239117e+00 5.985807e+00 1.057370e+01 14
-3.020179e+01 1.856414e+01 7.718654e-01 17
-2.075196e+01 1.213407e+01 7.865498e+00 18
-3.066415e+01 -2.228542e+01 2.294486e+01 21
-1.310501e+01 -1.476964e+01 2.488653e+01 23
2.200416e+01 -1.104536e+01 1.583034e+01 31
-1.270880e+01 -2.286937e+00 6.673399e+00 41
9.652322e+00 7.656477e+00 1.536069e+01 42
-1.853022e+01 5.354341e+00 1.883682e+01 45
-1.463170e+01 2.135223e+01 2.995497e+01 57
-3.881322e+01 -2.180887e+01 2.583589e+01 74
-2.744583e+01 -1.127906e+01 9.011537e+00 80
5.827329e+00 2.216736e+01 1.386941e+01 82
-4.387872e+01 -1.505260e+01 2.353719e+01 83
-4.517807e+01 1.145978e+01 2.519695e+01 90
2.826620e+01 1.348516e+01 7.576022e+00 91
3.377387e+01 -1.165060e+01 2.225078e+01 95
3.802334e+01 1.220228e+01 2.333410e+01 98
4.845490e+01 1.120116e+01 1.649903e+01 135
9.905064e+00 -7.577627e+00 1.757259e+01 137
3.721658e+01 8.581256e+00 1.267950e+01 150
-1.973694e+01 -2.485020e+01 2.410057e+01 154
-1.608441e+01 -4.993016e+00 7.078822e+00 158
3.257209e+01 1.737818e+00 1.506214e+01 171
2.714456e+01 1.405321e+01 6.096041e+00 181
-4.639147e+01 -6.402624e+00 1.906368e+01 199
-5.587058e+00 4.287354e+00 1.070132e+01 214
-1.644824e+01 1.986695e+01 4.076308e+00 217
-3.476130e+01 -1.531339e+01 2.530960e+01 219
3.804347e+00 2.903380e+00 1.201267e+01 233
-4.105706e+01 1.518785e+01 9.041791e+00 234
2.639656e+01 -1.385258e+01 5.461748e+00 257
-4.887634e+01 1.710991e+01 2.375558e+01 278
-3.923143e+01 -1.578315e+01 1.921571e+01 279
1.276991e+01 2.061188e+00 2.144587e+01 295
-3.934003e+01 -1.755066e+01 4.510046e+00 309
4.028892e+01 -1.911468e+01 6.152360e+00 317
1.435481e+01 1.279702e+00 2.762386e+01 319
1.387215e+01 -1.678342e+01 2.669719e+01 321
-3.819263e+01 1.587785e+01 2.065717e+01 325
-4.398955e+01 -1.118405e+01 1.726536e+00 329
4.209930e+01 1.960599e+01 2.955449e+01 337
-2.938597e+01 -1.113202e+01 8.825700e+00 340
-4.665847e+01 2.358626e+01 1.541317e+01 348
4.785334e+01 2.375468e+01 2.947245e+01 352
-7.669422e+00 2.287294e+01 2.864090e+00 373
4.957241e+01 1.287897e+00 2.959099e+01 375
3.723339e+01 2.435605e+01 2.010899e+01 379
