Title = Snapshot #6
Variables=X Y Z PartID
Zone I= 6426, F=POINT
-8.635726e+00 2.414590e+01 7.855450e+00 0
6.501314e+00 -1.009418e+01 2.062398e+01 2
1.341337e+00 1.162860e+01 2.815868e+01 8
3.718681e+00 1.810267e+01 2.084316e+01 12
-1.142162e+01 5.576657e+00 9.423769e+00 14
-3.751829e+01 1.994683e+01 1.058437e+00 17
-2.664495e+01 1.281243e+01 1.055970e+01 18
2.487395e+01 2.480360e+01 1.328731e+01 20
-4.206315e+01 -2.223634e+01 1.748354e+01 21
-2.645680e+01 -1.506160e+01 2.675817e+01 23
1.370304e+01 -1.233692e+01 1.383321e+01 31
-2.041261e+01 -1.708350e+00 5.183859e+00 41
3.161757e+00 7.906472e+00 1.153736e+01 42
-2.876603e+01 3.408647e+00 2.512148e+01 45
-4.460258e-01 -8.840816e-01 2.847964e+01 46
4.549459e+01 5.685281e+00 2.538100e+01 68
-3.209044e+01 -1.377952e+01 6.712850e+00 80
2.064030e+01 1.293157e+01 7.231125e+00 91
2.374218e+01 -1.142803e+01 2.257400e+01 95
2.540401e+01 1.507756e+01 2.697239e+01 98
-4.221610e+01 5.826423e+00 2.889263e+01 133
3.861616e+01 1.361504e+01 1.573512e+01 135
2.626891e+00 -8.601669e+00 1.565343e+01 137
2.766978e+01 9.358138e+00 1.373679e+01 150
-2.143684e+01 -7.384127e+00 1.029414e+01 158
-2.455180e+01 -2.242500e+01 1.697081e+01 166
2.462870e+01 1.385642e-01 1.512281e+01 171
1.852487e+01 1.173576e+01 4.641228e+00 181
-1.446868e+01 9.334203e+00 1.303291e+01 214
-2.302115e+01 2.283542e+01 8.775380e+00 217
-4.642787e+01 -1.280894e+01 2.365808e+01 219
-1.229754e+00 1.901958e+00 9.166455e+00 233
1.707866e+01 -1.724728e+01 5.021376e+00 257
-4.754542e+01 -2.379488e+01 1.990508e+01 279
4.155048e+00 2.131430e+00 1.800358e+01 295
-4.799552e+01 -1.842265e+01 2.410025e+00 309
2.440779e+01 -2.458317e+01 7.075068e+00 311
3.289852e+01 -1.934401e+01 7.357815e+00 317
1.696148e+00 -4.795305e-01 2.334936e+01 319
5.239472e+00 -1.914718e+01 2.256438e+01 321
-4.713453e+01 1.486232e+01 1.499573e+01 325
-3.406627e+01 -1.063151e+01 7.313526e+00 340
3.587728e+01 2.374572e+01 2.707669e+01 352
3.870503e+01 1.560370e+01 1.651020e+01 363
4.773692e+01 -1.141937e+01 2.768115e+01 364
-1.895532e+01 2.345033e+01 3.576312e+00 373
