Title = Snapshot #46
Variables=X Y Z PartID
Zone I= 6362, F=POINT
1.205733e+01 -1.206780e+01 2.185414e+01 2
3.336030e+01 -2.461285e+01 1.965999e+01 6
1.576922e+01 1.080541e+01 2.752811e+01 8
1.245858e+01 2.192749e+01 2.257072e+01 12
-2.506218e+00 6.000198e+00 1.051591e+01 14
-3.038747e+01 1.860652e+01 7.883003e-01 17
-2.091147e+01 1.216295e+01 7.904915e+00 18
-3.092605e+01 -2.238205e+01 2.279195e+01 21
-1.344484e+01 -1.476439e+01 2.489701e+01 23
2.180578e+01 -1.108016e+01 1.577394e+01 31
-1.294032e+01 -2.133759e+00 6.633490e+00 41
9.468886e+00 7.606247e+00 1.524680e+01 42
-1.865922e+01 5.315774e+00 1.900672e+01 45
-3.913170e+01 -2.180074e+01 2.588869e+01 74
-2.752888e+01 -1.132829e+01 8.952348e+00 80
5.673562e+00 2.221165e+01 1.381814e+01 82
-4.411664e+01 -1.503464e+01 2.361578e+01 83
-4.548926e+01 1.140814e+01 2.525553e+01 90
2.808155e+01 1.349664e+01 7.558646e+00 91
3.354434e+01 -1.164089e+01 2.225107e+01 95
3.773311e+01 1.224727e+01 2.342864e+01 98
4.825258e+01 1.127397e+01 1.654552e+01 135
9.708911e+00 -7.627626e+00 1.747779e+01 137
3.698820e+01 8.583574e+00 1.271244e+01 150
-2.018521e+01 -2.490208e+01 2.406771e+01 154
-1.621724e+01 -5.046638e+00 7.202822e+00 158
3.237468e+01 1.701521e+00 1.505680e+01 171
2.693444e+01 1.400913e+01 6.050591e+00 181
-4.665836e+01 -6.335689e+00 1.919676e+01 199
-5.820707e+00 4.385237e+00 1.067507e+01 214
-1.660721e+01 1.990214e+01 4.177257e+00 217
-3.509622e+01 -1.531387e+01 2.535763e+01 219
3.674154e+00 2.904000e+00 1.191449e+01 233
-4.134274e+01 1.511857e+01 8.994160e+00 234
2.617575e+01 -1.391477e+01 5.433905e+00 257
-4.921639e+01 1.710397e+01 2.386764e+01 278
-3.943756e+01 -1.594388e+01 1.926472e+01 279
1.255197e+01 2.082778e+00 2.135817e+01 295
-3.960099e+01 -1.761490e+01 4.513449e+00 309
4.012582e+01 -1.912938e+01 6.162874e+00 317
1.403229e+01 1.269708e+00 2.755012e+01 319
1.360468e+01 -1.688382e+01 2.659161e+01 321
-3.838732e+01 1.580594e+01 2.056994e+01 325
-4.431961e+01 -1.132806e+01 1.738076e+00 329
4.169923e+01 1.965600e+01 2.959866e+01 337
-2.950195e+01 -1.114120e+01 8.769637e+00 340
-4.691478e+01 2.358938e+01 1.555276e+01 348
4.754102e+01 2.375165e+01 2.942162e+01 352
4.978059e+01 1.331546e+01 1.774237e+01 363
-7.937476e+00 2.291823e+01 2.894068e+00 373
4.923484e+01 1.243702e+00 2.956748e+01 375
3.698360e+01 2.440680e+01 2.012339e+01 379
-2.366709e+01 1.138674e+01 4.432037e+00 396
1.938899e+01 1.047498e+01 1.077843e+01 412
2.680737e+01 -1.710487e+01 2.929387e+01 418
-7.985694e+00 -1.924480e+01 2.212852e+01 425
7.355480e+00 1.480358e+01 5.980865e-01 426
8.111444e-01 1.172954e-01 9.668542e+00 427
2.412726e+01 1.019573e+01 2.367601e+01 441
2.394157e+01 1.439418e+01 2.809111e+01 443
1.540425e+01 2.257443e+01 2.780605e+01 454
2.865644e+01 9.766153e+00 2.461680e+01 457
2.566789e+00 2.382007e+01 2.045632e+01 467
3.820645e+01 -1.490704e+01 7.529812e+00 477
-4.476400e+01 8.350044e+00 5.566677e+00 483
