Title = Snapshot #35
Variables=X Y Z PartID
Zone I= 6374, F=POINT
1.013055e+01 -1.138889e+01 2.080524e+01 2
3.005627e+01 -2.495907e+01 2.061661e+01 6
1.209586e+01 1.095780e+01 2.769264e+01 8
9.793552e+00 2.145506e+01 2.197132e+01 12
-5.153028e+00 6.108744e+00 9.953753e+00 14
-3.241365e+01 1.908041e+01 8.832499e-01 17
-2.241541e+01 1.237749e+01 8.356387e+00 18
-3.392733e+01 -2.278009e+01 2.107541e+01 21
-1.709996e+01 -1.468111e+01 2.509674e+01 23
1.963381e+01 -1.159577e+01 1.521472e+01 31
-1.534839e+01 -5.838683e-01 5.333342e+00 41
7.439922e+00 7.306000e+00 1.395960e+01 42
-2.060293e+01 5.185198e+00 2.078547e+01 45
-4.253045e+01 -2.154623e+01 2.646869e+01 74
-2.848474e+01 -1.210821e+01 8.348876e+00 80
3.921639e+00 2.318879e+01 1.332024e+01 82
-4.683584e+01 -1.499040e+01 2.448023e+01 83
-4.885830e+01 1.077446e+01 2.587092e+01 90
2.609668e+01 1.342824e+01 7.428022e+00 91
3.083193e+01 -1.155387e+01 2.222617e+01 95
3.442085e+01 1.275664e+01 2.452694e+01 98
4.595830e+01 1.179036e+01 1.691571e+01 135
7.729786e+00 -8.030878e+00 1.675496e+01 137
3.455984e+01 8.713748e+00 1.301994e+01 150
-1.761761e+01 -5.634910e+00 8.257494e+00 158
-2.287988e+01 -2.497338e+01 1.620627e+01 166
3.028706e+01 1.257872e+00 1.514114e+01 171
2.454651e+01 1.344659e+01 5.612344e+00 181
-4.970150e+01 -5.507818e+00 2.072067e+01 199
-8.394309e+00 5.575308e+00 1.078038e+01 214
-1.834553e+01 2.042830e+01 5.591318e+00 217
-3.873935e+01 -1.497921e+01 2.562835e+01 219
2.283693e+00 2.759704e+00 1.097420e+01 233
-4.408722e+01 1.481156e+01 8.415527e+00 234
2.372332e+01 -1.460770e+01 5.182546e+00 257
-4.186222e+01 -1.793254e+01 1.992587e+01 279
1.018631e+01 2.390458e+00 2.047814e+01 295
-4.247382e+01 -1.808492e+01 4.168415e+00 309
3.830768e+01 -1.920359e+01 6.421077e+00 317
1.029550e+01 9.877450e-01 2.649147e+01 319
1.076285e+01 -1.797205e+01 2.533707e+01 321
-4.058885e+01 1.529513e+01 1.936147e+01 325
-4.743566e+01 -1.233441e+01 1.758597e+00 329
3.732149e+01 2.022652e+01 2.974597e+01 337
-3.086079e+01 -1.114645e+01 8.189279e+00 340
-4.977562e+01 2.355242e+01 1.738385e+01 348
4.404735e+01 2.372255e+01 2.884942e+01 352
4.705907e+01 1.400341e+01 1.777372e+01 363
-1.099452e+01 2.330929e+01 3.130436e+00 373
4.538883e+01 7.542744e-01 2.922666e+01 375
3.423478e+01 2.496552e+01 2.031117e+01 379
-2.526282e+01 1.192230e+01 4.483352e+00 396
1.730709e+01 1.043935e+01 1.129784e+01 412
2.289846e+01 -1.755566e+01 2.987261e+01 418
-1.124662e+01 -1.921446e+01 2.342976e+01 425
5.561639e+00 1.439962e+01 5.525157e-01 426
-2.308468e+00 1.418898e-01 9.121894e+00 427
2.157397e+01 1.040676e+01 2.358430e+01 441
2.074038e+01 1.511271e+01 2.737379e+01 443
1.206418e+01 2.080948e+01 2.654888e+01 454
2.611544e+01 9.980284e+00 2.525714e+01 457
-6.557315e-01 2.315897e+01 1.933063e+01 467
3.596212e+01 -1.489414e+01 7.888618e+00 477
-4.805539e+01 8.502672e+00 6.551657e+00 483
3.848548e+01 3.929608e+00 4.652781e+00 504
-7.765841e+00 5.633672e+00 1.525138e+01 505
1.564469e+01 1.402919e+01 2.948044e+01 506
5.164286e+00 -1.342953e+01 1.097823e+01 510
-5.557226e+00 1.067713e+01 8.809413e+00 521
-1.581140e+01 -2.140050e+01 9.345919e+00 524
-4.880404e+01 -1.837507e+01 2.660006e+01 525
-3.378813e+01 5.858937e+00 2.647297e+01 536
1.714129e+01 1.873333e+01 2.439168e+00 537
-8.632843e+00 -1.057888e+01 2.756531e+01 555
4.985640e+01 1.439157e+01 2.774821e+01 558
-9.883194e+00 5.495169e+00 2.901696e+01 559
3.001408e+01 1.248154e+01 2.896700e+01 564
4.043661e+01 1.852699e+01 1.660956e+01 578
-5.535976e+00 2.039342e+01 4.421934e-01 581
-4.580121e+01 1.615214e+00 1.635429e+01 582
-2.733025e+01 1.395961e+01 1.388232e+01 588
4.610126e+01 2.135579e+01 1.579062e+01 591
-3.047714e-01 1.551186e+01 2.765030e+01 594
-4.768639e+01 6.986953e+00 3.866677e+00 599
-7.039151e+00 -2.339590e+01 8.456003e-01 611
-4.828899e+01 2.090107e+01 1.238193e+01 618
-4.002769e+01 -7.763989e+00 1.437463e+01 626
4.101959e+01 1.783143e+01 2.789259e+00 629
-6.385464e+00 2.351445e+01 2.677522e+01 634
2.287314e+00 -1.377037e+01 6.489795e+00 636
-1.718324e+01 -7.949079e+00 2.150573e+01 640
2.664837e+01 1.573736e+01 1.901282e+00 650
4.932238e+01 -2.403903e+01 1.011983e+01 657
-1.093245e+01 -2.701056e+00 2.068137e+01 661
-4.089441e+01 -7.659152e+00 9.398717e+00 667
1.317669e+01 -1.200857e+01 2.285063e+01 674
2.995110e+01 -1.237768e+01 2.825339e+00 675
6.822401e+00 -1.513986e+01 1.457823e+01 686
4.217750e+01 5.516975e-01 1.991354e+01 687
2.025490e+01 -5.274077e+00 2.656154e+01 688
-2.197741e+01 -1.253309e+01 2.093637e+01 691
-2.653836e+01 -6.321217e+00 8.621953e+00 697
-2.728760e+01 1.626959e+01 1.335561e+01 701
-2.024569e+01 -9.506500e+00 2.673779e+01 702
-1.260821e+01 1.687239e+01 2.470209e+01 704
4.628357e+01 2.163435e+01 1.088338e+01 723
3.366910e+01 1.570549e+01 1.937184e+01 724
1.704060e+01 1.267519e+01 1.119975e+01 729
-4.377003e+00 -8.407352e+00 2.482276e+01 731
-4.628637e+01 -2.067630e+01 6.589083e+00 739
-2.337867e+01 1.503202e+01 1.622597e+01 743
3.629766e+01 1.087969e+01 2.662176e+01 747
-3.737032e+00 -7.860157e+00 4.177311e+00 749
3.250875e+01 -1.223375e+01 1.068038e+01 752
2.235385e+01 1.066056e+01 2.834808e+01 754
-2.106868e+01 1.066951e+00 1.875340e+01 763
3.601466e+00 -1.156696e+01 3.600803e+00 776
3.671161e+01 -7.709725e+00 1.255075e+01 783
-1.647248e+01 6.447439e+00 7.772144e+00 791
-2.849712e+00 -2.480041e+01 1.209347e+01 792
-2.262389e+01 1.827650e+01 2.323915e+01 793
3.693261e+00 1.618854e+01 2.652956e+01 797
1.056140e+01 -4.074593e+00 2.743805e+01 814
1.702675e+01 -1.015305e+01 2.684146e+01 823
3.379170e+01 1.159525e+00 1.747643e+01 841
-4.273180e+01 -1.827040e+01 4.607932e+00 848
2.786612e+01 4.628264e+00 2.618909e+01 852
4.813292e+00 -6.204139e+00 5.022181e+00 853
1.418008e+01 7.236990e+00 1.132371e+01 860
1.834237e+01 -5.512815e+00 3.373041e+00 862
1.695742e+01 1.337842e+01 1.034241e-01 865
1.255475e+00 1.262129e+01 1.580048e+01 871
-9.536513e+00 -2.014435e+01 1.872215e+01 879
9.178340e+00 -1.677367e+01 2.289392e+01 890
-3.395196e+01 2.139863e+01 4.345759e+00 891
-2.940699e+01 1.935563e+01 2.899425e+01 892
-2.786744e+01 1.120781e+01 1.976516e+01 893
7.957950e-01 1.113397e+00 1.833620e+01 899
1.986469e+01 -2.377251e+01 1.535980e+01 901
4.121468e+01 5.636082e+00 1.243774e+00 903
-2.298255e+01 1.546277e+01 2.988505e+01 904
-2.545747e+01 8.994868e+00 1.685523e+01 918
-3.503932e+01 -6.002855e+00 2.396948e+01 928
-8.001505e+00 2.486901e+01 2.559341e+01 939
-3.023266e+01 -1.093657e+01 1.326501e+01 961
-4.805333e+00 -7.080840e+00 2.994602e+01 971
-1.568326e+01 -5.939960e+00 2.871317e+01 973
1.705988e+01 6.326809e-01 2.214311e+01 980
-3.333425e+00 -1.390466e+01 2.078052e+00 984
2.781655e+01 1.722483e+01 2.719704e+01 994
-3.197950e+01 -9.138577e+00 6.641868e+00 1000
-4.991177e+01 -3.296204e+00 9.023059e+00 1006
-2.888607e+01 9.079521e+00 2.333460e+01 1010
-1.146631e+01 1.302735e+01 2.763824e+01 1013
-4.861628e+01 1.433434e+01 2.083840e+01 1018
-3.604629e+01 6.289014e+00 2.745202e+01 1019
-3.373092e-01 -1.484437e+01 1.697094e+00 1024
-2.034588e+01 -9.424888e+00 2.402296e+01 1033
1.232922e+01 2.189170e+01 9.316679e+00 1054
3.256307e+00 -7.820872e+00 2.796309e+01 1056
-3.431174e+01 2.367416e+01 4.162763e+00 1058
-4.580602e+01 3.421338e+00 4.959422e+00 1073
2.389138e+01 2.224288e+01 5.223518e+00 1091
2.612857e+01 1.935678e+01 5.736899e+00 1096
-7.050342e+00 -1.209324e+01 2.501253e+01 1100
4.446506e+00 1.048317e+01 9.859948e+00 1119
2.224057e+01 1.738522e+01 7.280253e+00 1133
-2.575816e+01 1.988302e+01 1.526875e+01 1137
1.922357e+01 1.207232e+01 3.566502e+00 1140
-3.042807e+01 -1.497945e+01 1.561810e+01 1147
1.857987e+01 1.605146e+01 1.410821e+01 1168
-4.461763e+01 -1.983767e+00 1.042639e+01 1174
-1.191642e+01 -2.355732e+01 5.910304e+00 1176
2.785473e+01 1.024363e+01 7.044896e+00 1183
-3.877457e+01 -2.127078e+01 9.480288e+00 1193
-2.517028e+01 -2.149136e+01 1.210199e+01 1196
-4.719569e+01 9.288781e-01 1.883542e+01 1198
4.796390e+01 4.619226e+00 2.279522e+01 1210
-4.502217e+01 1.531321e+01 2.229989e+01 1222
5.590302e+00 1.787005e+01 3.930913e+00 1226
-1.264338e+01 1.385802e+01 1.933615e+01 1230
-4.286003e+01 -1.668545e+01 1.452983e+00 1232
2.801865e+01 1.426593e+00 6.269961e+00 1238
4.710416e+01 -2.989087e+00 1.183674e+01 1242
-2.648888e+00 -1.102230e+01 2.388870e+00 1250
4.995407e+01 -1.392658e+01 1.307183e+01 1252
-4.863621e+01 -1.831775e+01 4.308864e+00 1257
-2.431200e-01 1.590141e+01 8.220688e-01 1260
3.766808e+01 5.374677e+00 2.451954e+01 1273
-2.670371e+01 -5.690513e+00 1.177954e+00 1278
2.719710e+01 -9.412839e+00 1.837716e+00 1284
-1.336281e+01 5.040809e+00 2.450443e+01 1286
3.249072e+01 9.620258e+00 1.503435e+00 1292
-1.006304e+01 7.743929e+00 2.994070e+01 1296
