Title = Snapshot #31
Variables=X Y Z PartID
Zone I= 6377, F=POINT
9.509632e+00 -1.119264e+01 2.061504e+01 2
1.067543e+01 1.101800e+01 2.774580e+01 8
8.841854e+00 2.122618e+01 2.180432e+01 12
-6.031084e+00 6.117862e+00 9.835013e+00 14
-3.315546e+01 1.924550e+01 9.172850e-01 17
-2.298300e+01 1.245042e+01 8.569697e+00 18
-3.506138e+01 -2.270913e+01 2.049359e+01 21
-1.838548e+01 -1.464595e+01 2.523268e+01 23
1.883659e+01 -1.173881e+01 1.502238e+01 31
-1.609728e+01 -4.355092e-01 4.831608e+00 41
6.759127e+00 7.285804e+00 1.351484e+01 42
-2.150928e+01 5.155357e+00 2.142565e+01 45
-4.375538e+01 -2.143990e+01 2.667194e+01 74
-2.885319e+01 -1.249164e+01 8.105761e+00 80
3.331667e+00 2.356487e+01 1.317713e+01 82
-4.784328e+01 -1.499630e+01 2.476754e+01 83
2.535649e+01 1.339968e+01 7.379020e+00 91
2.987552e+01 -1.155971e+01 2.223826e+01 95
3.317727e+01 1.299648e+01 2.493516e+01 98
4.512214e+01 1.198133e+01 1.695022e+01 135
7.054880e+00 -8.149304e+00 1.653042e+01 137
3.365616e+01 8.790830e+00 1.313795e+01 150
-1.806050e+01 -5.796882e+00 8.441482e+00 158
-2.284282e+01 -2.445069e+01 1.586580e+01 166
2.950850e+01 1.095198e+00 1.515742e+01 171
2.370835e+01 1.323456e+01 5.450053e+00 181
-9.256475e+00 6.015199e+00 1.094979e+01 214
-1.892469e+01 2.067986e+01 6.149713e+00 217
-4.002787e+01 -1.468602e+01 2.562717e+01 219
1.790578e+00 2.686091e+00 1.065050e+01 233
-4.493422e+01 1.507847e+01 8.396172e+00 234
2.280627e+01 -1.490984e+01 5.084563e+00 257
-4.284529e+01 -1.874588e+01 2.025099e+01 279
9.258721e+00 2.477835e+00 2.013238e+01 295
-4.348731e+01 -1.810670e+01 3.985452e+00 309
3.760683e+01 -1.924236e+01 6.543806e+00 317
8.960230e+00 8.116214e-01 2.607264e+01 319
9.830985e+00 -1.832137e+01 2.491329e+01 321
-4.144334e+01 1.516452e+01 1.885886e+01 325
-4.842358e+01 -1.252652e+01 1.698968e+00 329
3.579282e+01 2.040954e+01 2.976547e+01 337
-3.133897e+01 -1.112233e+01 8.014207e+00 340
4.283945e+01 2.370859e+01 2.863933e+01 352
4.604037e+01 1.427964e+01 1.763968e+01 363
-1.210568e+01 2.341525e+01 3.235739e+00 373
4.398659e+01 5.946779e-01 2.909080e+01 375
-2.590091e+01 1.208296e+01 4.485048e+00 396
1.654712e+01 1.040855e+01 1.148912e+01 412
-1.257959e+01 -1.925062e+01 2.381399e+01 425
4.925535e+00 1.427751e+01 5.383164e-01 426
-3.528924e+00 1.456590e-01 8.938887e+00 427
2.067026e+01 1.043663e+01 2.361663e+01 441
1.963743e+01 1.548843e+01 2.711236e+01 443
1.083101e+01 2.021917e+01 2.597556e+01 454
2.519416e+01 1.006930e+01 2.547100e+01 457
-1.791395e+00 2.287308e+01 1.898781e+01 467
3.506219e+01 -1.489951e+01 8.056761e+00 477
-4.940455e+01 8.477323e+00 7.221630e+00 483
3.800249e+01 3.838651e+00 4.765452e+00 504
-8.317432e+00 5.705039e+00 1.511661e+01 505
1.399265e+01 1.381013e+01 2.952725e+01 506
3.808086e+00 -1.341169e+01 1.088322e+01 510
-6.504636e+00 1.076265e+01 8.473161e+00 521
-1.652264e+01 -2.107609e+01 8.916342e+00 524
-3.527348e+01 6.166750e+00 2.575424e+01 536
1.651850e+01 1.877292e+01 2.213871e+00 537
