Title = Snapshot #11
Variables=X Y Z PartID
Zone I= 6432, F=POINT
-7.841496e+00 2.433502e+01 8.404049e+00 0
7.051153e+00 -1.034504e+01 2.048168e+01 2
3.233511e+00 1.146197e+01 2.808975e+01 8
4.614711e+00 1.898181e+01 2.102005e+01 12
-1.025766e+01 5.645493e+00 9.401599e+00 14
-3.667013e+01 1.983813e+01 1.023695e+00 17
-2.587911e+01 1.277076e+01 1.005049e+01 18
2.602015e+01 2.491637e+01 1.320065e+01 20
-4.065437e+01 -2.222504e+01 1.810960e+01 21
-2.474261e+01 -1.489729e+01 2.642008e+01 23
1.475424e+01 -1.223742e+01 1.403277e+01 31
-1.937414e+01 -1.795856e+00 4.765189e+00 41
3.832633e+00 7.720258e+00 1.182069e+01 42
-2.718623e+01 3.958498e+00 2.445188e+01 45
1.249360e+00 -7.644565e-01 2.922182e+01 46
4.739924e+01 5.483531e+00 2.510851e+01 68
-4.948732e+01 -2.095176e+01 2.780879e+01 74
-3.134094e+01 -1.382404e+01 6.909292e+00 80
1.157938e+00 2.484296e+01 1.285366e+01 82
2.159692e+01 1.305128e+01 7.263498e+00 91
2.499517e+01 -1.148353e+01 2.245904e+01 95
2.693207e+01 1.458736e+01 2.667663e+01 98
-4.088322e+01 5.792827e+00 2.960870e+01 133
4.026759e+01 1.334635e+01 1.592979e+01 135
3.562785e+00 -8.527452e+00 1.577156e+01 137
2.893911e+01 9.242857e+00 1.364243e+01 150
-2.051902e+01 -7.035513e+00 9.473495e+00 158
-2.388724e+01 -2.271922e+01 1.642725e+01 166
2.561162e+01 3.405514e-01 1.514948e+01 171
1.954711e+01 1.202635e+01 4.781595e+00 181
-1.344543e+01 8.687383e+00 1.242356e+01 214
-2.204809e+01 2.232461e+01 8.488339e+00 217
-4.527764e+01 -1.311319e+01 2.433194e+01 219
-6.291437e-01 2.084482e+00 9.382001e+00 233
1.809055e+01 -1.678648e+01 4.875116e+00 257
-4.699203e+01 -2.298024e+01 2.031793e+01 279
5.043058e+00 2.292357e+00 1.839588e+01 295
-4.727106e+01 -1.831604e+01 2.734209e+00 309
2.539842e+01 -2.470169e+01 7.213408e+00 311
3.388837e+01 -1.934302e+01 7.187237e+00 317
2.956363e+00 -3.091594e-01 2.385745e+01 319
5.969745e+00 -1.921646e+01 2.288974e+01 321
-4.593743e+01 1.483372e+01 1.581474e+01 325
-3.353962e+01 -1.075167e+01 7.380001e+00 340
3.719228e+01 2.370863e+01 2.741478e+01 352
4.027547e+01 1.543230e+01 1.669202e+01 363
4.934971e+01 -1.130375e+01 2.761125e+01 364
-1.756707e+01 2.348780e+01 3.519178e+00 373
3.698850e+01 -1.143636e-01 2.836607e+01 375
-2.976455e+01 1.319394e+01 4.248733e+00 396
1.248539e+01 1.007445e+01 1.247460e+01 412
-1.836508e+01 -1.967715e+01 2.548627e+01 425
2.120911e+00 1.388618e+01 3.939856e-01 426
-1.020829e+01 4.467650e-02 7.835537e+00 427
1.624389e+01 1.059204e+01 2.424468e+01 441
1.328115e+01 1.773471e+01 2.655546e+01 443
3.886943e+00 1.734400e+01 2.396730e+01 454
2.058403e+01 1.063317e+01 2.658136e+01 457
-7.247498e+00 2.206679e+01 1.743413e+01 467
2.969516e+01 -1.454142e+01 8.987555e+00 477
3.544851e+01 3.856773e+00 5.584889e+00 504
-1.194323e+01 6.078832e+00 1.337326e+01 505
5.720067e+00 1.300791e+01 2.983234e+01 506
-2.987891e+00 -1.306685e+01 1.037132e+01 510
-1.156669e+01 1.107083e+01 6.762298e+00 521
-1.976443e+01 -1.926627e+01 7.547879e+00 524
-4.172934e+01 7.371805e+00 2.213811e+01 536
1.373638e+01 1.807909e+01 1.048238e+00 537
-1.601893e+01 -1.268450e+01 2.921750e+01 555
4.268567e+01 1.482951e+01 2.707419e+01 558
-1.702857e+01 4.376697e+00 2.962940e+01 559
2.233030e+01 1.315775e+01 2.968782e+01 564
3.556599e+01 1.881441e+01 1.636414e+01 578
-8.151948e+00 2.060807e+01 4.329874e-01 581
-2.895369e+01 1.331789e+01 1.429314e+01 588
4.015766e+01 2.192234e+01 1.471997e+01 591
-6.536114e+00 1.659669e+01 2.592133e+01 594
-1.122777e+01 -2.437373e+01 6.724427e-01 611
-4.828026e+01 -5.209340e+00 1.421265e+01 626
3.790462e+01 1.645110e+01 2.341027e+00 629
-1.354009e+01 2.191236e+01 2.626020e+01 634
