Title = Snapshot #40
Variables=X Y Z PartID
Zone I= 6358, F=POINT
1.095522e+01 -1.168260e+01 2.118332e+01 2
3.156905e+01 -2.481653e+01 2.015929e+01 6
1.380458e+01 1.088223e+01 2.762970e+01 8
1.102730e+01 2.167526e+01 2.219635e+01 12
-4.002788e+00 6.053668e+00 1.015271e+01 14
-3.149346e+01 1.887237e+01 8.581779e-01 17
-2.173316e+01 1.226956e+01 8.112251e+00 18
-3.254913e+01 -2.271798e+01 2.186991e+01 21
-1.545302e+01 -1.472314e+01 2.497833e+01 23
2.062886e+01 -1.136481e+01 1.545127e+01 31
-1.427771e+01 -1.165230e+00 6.027392e+00 41
8.316292e+00 7.397243e+00 1.455381e+01 42
-1.962871e+01 5.238085e+00 1.999263e+01 45
-4.099185e+01 -2.167359e+01 2.619764e+01 74
-2.805172e+01 -1.167520e+01 8.628073e+00 80
4.716410e+00 2.270142e+01 1.350963e+01 82
-4.557570e+01 -1.501414e+01 2.411283e+01 83
-4.732384e+01 1.105937e+01 2.559618e+01 90
2.700017e+01 1.346439e+01 7.495208e+00 91
3.206700e+01 -1.157708e+01 2.222819e+01 95
3.593029e+01 1.250899e+01 2.401856e+01 98
4.698106e+01 1.156837e+01 1.677690e+01 135
8.607416e+00 -7.858718e+00 1.705922e+01 137
3.567034e+01 8.657222e+00 1.288529e+01 150
-1.700917e+01 -5.381648e+00 7.877040e+00 158
3.123763e+01 1.460818e+00 1.512296e+01 171
2.561673e+01 1.371420e+01 5.806992e+00 181
-4.828831e+01 -5.883834e+00 2.002088e+01 199
-7.245506e+00 5.045782e+00 1.065575e+01 214
-1.760737e+01 2.015801e+01 4.924056e+00 217
-3.706538e+01 -1.521052e+01 2.553483e+01 219
2.921251e+00 2.852985e+00 1.140060e+01 233
-4.290597e+01 1.482329e+01 8.716018e+00 234
2.486467e+01 -1.427840e+01 5.300233e+00 257
-4.072125e+01 -1.697191e+01 1.959055e+01 279
1.128623e+01 2.243418e+00 2.087259e+01 295
-4.115246e+01 -1.800154e+01 4.417750e+00 309
3.914631e+01 -1.917056e+01 6.286027e+00 317
1.197528e+01 1.143433e+00 2.697893e+01 319
1.201395e+01 -1.747449e+01 2.591760e+01 321
-3.955566e+01 1.549866e+01 1.996941e+01 325
-4.613537e+01 -1.195470e+01 1.807467e+00 329
3.926922e+01 1.997541e+01 2.974745e+01 337
-3.024581e+01 -1.116947e+01 8.425029e+00 340
-4.846445e+01 2.360287e+01 1.654923e+01 348
4.560401e+01 2.373065e+01 2.911935e+01 352
4.830731e+01 1.367949e+01 1.782441e+01 363
-9.615800e+00 2.315603e+01 3.012973e+00 373
4.714751e+01 9.820241e-01 2.938453e+01 375
3.548519e+01 2.473798e+01 2.023235e+01 379
-2.450664e+01 1.169829e+01 4.481134e+00 396
1.827876e+01 1.047448e+01 1.106282e+01 412
2.469264e+01 -1.733169e+01 2.960526e+01 418
-9.664415e+00 -1.922772e+01 2.288404e+01 425
6.381027e+00 1.459989e+01 5.840867e-01 426
-8.517224e-01 1.678185e-01 9.353777e+00 427
2.272162e+01 1.034965e+01 2.358998e+01 441
2.215018e+01 1.473357e+01 2.773004e+01 443
1.357145e+01 2.157132e+01 2.715706e+01 454
2.726512e+01 9.891430e+00 2.496100e+01 457
7.985101e-01 2.347938e+01 1.981507e+01 467
3.702859e+01 -1.490327e+01 7.689465e+00 477
-4.658056e+01 8.470756e+00 5.931370e+00 483
3.910432e+01 4.076539e+00 4.520196e+00 504
-7.088152e+00 5.550299e+00 1.536841e+01 505
1.774101e+01 1.435645e+01 2.944764e+01 506
6.857054e+00 -1.334444e+01 1.111576e+01 510
-4.395319e+00 1.052318e+01 9.205403e+00 521
-1.485799e+01 -2.175166e+01 9.972662e+00 524
-4.720697e+01 -1.841872e+01 2.622448e+01 525
-3.184733e+01 5.495969e+00 2.735115e+01 536
1.796205e+01 1.856826e+01 2.734043e+00 537
-2.687819e+01 2.485746e+01 1.279369e+01 543
-6.951403e+00 -1.036937e+01 2.704111e+01 555
-8.412388e+00 5.741125e+00 2.889308e+01 559
3.167890e+01 1.233094e+01 2.886669e+01 564
4.149698e+01 1.838218e+01 1.663939e+01 578
-4.832566e+00 2.014523e+01 4.725320e-01 581
-4.500053e+01 2.704338e+00 1.602631e+01 582
-2.695950e+01 1.400540e+01 1.415918e+01 588
4.734931e+01 2.124631e+01 1.603734e+01 591
1.110487e+00 1.540578e+01 2.778677e+01 594
-4.653769e+01 7.310806e+00 4.269493e+00 599
-6.000580e+00 -2.324466e+01 8.249439e-01 611
-4.677391e+01 2.101038e+01 1.146848e+01 618
-3.855937e+01 -7.470453e+00 1.456232e+01 626
4.168762e+01 1.810432e+01 2.914371e+00 629
-4.935563e+00 2.389709e+01 2.695674e+01 634
3.661698e+00 -1.368480e+01 6.461248e+00 636
-1.600864e+01 -8.057907e+00 2.105207e+01 640
2.738892e+01 1.558105e+01 1.831779e+00 650
-9.477159e+00 -3.137475e+00 2.025227e+01 661
-4.004187e+01 -7.643063e+00 9.665444e+00 667
1.430908e+01 -1.212577e+01 2.261998e+01 674
3.080802e+01 -1.251016e+01 2.709073e+00 675
7.767251e+00 -1.509291e+01 1.491821e+01 686
4.330679e+01 2.113541e-01 2.000772e+01 687
2.161884e+01 -4.853779e+00 2.595098e+01 688
-2.041439e+01 -1.224146e+01 2.069275e+01 691
-2.595350e+01 -6.209622e+00 8.497307e+00 697
-2.685065e+01 1.655752e+01 1.376086e+01 701
-1.868913e+01 -9.243314e+00 2.680374e+01 702
-1.083622e+01 1.682357e+01 2.433697e+01 704
4.727150e+01 2.149183e+01 1.100068e+01 723
3.499274e+01 1.582848e+01 1.915803e+01 724
1.776460e+01 1.269092e+01 1.117508e+01 729
-3.487436e+00 -8.792150e+00 2.460548e+01 731
-4.544791e+01 -2.030454e+01 5.686136e+00 739
-2.286221e+01 1.522767e+01 1.660431e+01 743
3.809676e+01 1.101891e+01 2.631313e+01 747
-2.655791e+00 -8.511649e+00 4.130965e+00 749
3.339996e+01 -1.249978e+01 1.062618e+01 752
2.394214e+01 1.046355e+01 2.879241e+01 754
-1.978599e+01 1.301111e+00 1.804810e+01 763
4.575405e+00 -1.129349e+01 3.734534e+00 776
3.768088e+01 -7.726232e+00 1.263017e+01 783
-4.937873e+01 -1.137134e+01 1.540155e+01 787
-1.569588e+01 6.067876e+00 8.139334e+00 791
-1.626729e+00 -2.417846e+01 1.195516e+01 792
-2.097671e+01 1.846799e+01 2.251656e+01 793
5.058114e+00 1.585353e+01 2.695427e+01 797
1.182556e+01 -4.180099e+00 2.808217e+01 814
1.903439e+01 -9.833435e+00 2.660506e+01 823
-4.994948e+01 1.490752e+01 2.022419e+01 839
3.457865e+01 1.039113e+00 1.782178e+01 841
-4.167364e+01 -1.814010e+01 4.466458e+00 848
2.887021e+01 4.906228e+00 2.635611e+01 852
5.881015e+00 -5.952906e+00 5.252172e+00 853
1.502875e+01 7.697184e+00 1.128688e+01 860
1.933776e+01 -5.405516e+00 3.254454e+00 862
1.709169e+01 1.341253e+01 9.728315e-02 865
2.322295e+00 1.277741e+01 1.605072e+01 871
-8.607509e+00 -2.029531e+01 1.911775e+01 879
1.002887e+01 -1.690239e+01 2.350869e+01 890
-3.275030e+01 2.132321e+01 4.422259e+00 891
-2.755583e+01 1.918549e+01 2.869044e+01 892
-2.577029e+01 1.113512e+01 1.997520e+01 893
2.363653e+00 9.427555e-01 1.877260e+01 899
2.085255e+01 -2.419704e+01 1.499126e+01 901
4.194263e+01 5.803630e+00 1.251942e+00 903
-2.104664e+01 1.540131e+01 2.962745e+01 904
-2.422696e+01 8.737664e+00 1.702317e+01 918
-3.368506e+01 -6.236106e+00 2.455748e+01 928
-2.935663e+01 -1.049592e+01 1.424338e+01 961
-1.421011e+01 -6.132555e+00 2.826683e+01 973
1.801364e+01 7.782739e-01 2.186316e+01 980
-2.435294e+00 -1.398734e+01 2.146204e+00 984
2.930545e+01 1.676412e+01 2.702861e+01 994
-3.126575e+01 -9.248575e+00 6.867924e+00 1000
-4.831455e+01 -3.518285e+00 9.246917e+00 1006
-2.703175e+01 8.893228e+00 2.376311e+01 1010
-9.857213e+00 1.296833e+01 2.726492e+01 1013
-4.723691e+01 1.429607e+01 2.012814e+01 1018
-3.470890e+01 6.259308e+00 2.869293e+01 1019
5.300200e-01 -1.474645e+01 1.798741e+00 1024
-1.895333e+01 -9.105148e+00 2.383095e+01 1033
1.359578e+01 2.155784e+01 9.493584e+00 1054
4.624660e+00 -7.969572e+00 2.862488e+01 1056
-3.314720e+01 2.380248e+01 4.279333e+00 1058
-4.911601e+01 -1.674484e+01 2.007261e+01 1060
-4.425530e+01 3.735558e+00 5.313629e+00 1073
2.513408e+01 2.211206e+01 5.471605e+00 1091
2.709263e+01 1.923420e+01 5.925091e+00 1096
-5.129326e+00 -1.267082e+01 2.483542e+01 1100
5.166486e+00 1.028032e+01 1.012861e+01 1119
2.305779e+01 1.741229e+01 7.450270e+00 1133
-2.466070e+01 1.998035e+01 1.554544e+01 1137
2.002359e+01 1.221699e+01 3.728834e+00 1140
-2.983679e+01 -1.398191e+01 1.618446e+01 1147
1.952158e+01 1.631868e+01 1.410645e+01 1168
-4.294955e+01 -1.760164e+00 1.097829e+01 1174
-1.075918e+01 -2.316560e+01 5.666717e+00 1176
2.904258e+01 1.020407e+01 7.083189e+00 1183
-3.705730e+01 -2.084232e+01 8.653796e+00 1193
-2.454808e+01 -2.179390e+01 1.226580e+01 1196
-4.617720e+01 1.195535e+00 1.815027e+01 1198
4.963408e+01 4.296673e+00 2.294371e+01 1210
-4.404249e+01 1.562012e+01 2.167342e+01 1222
6.560484e+00 1.781539e+01 3.924450e+00 1226
-1.132228e+01 1.333074e+01 1.859571e+01 1230
-4.205110e+01 -1.669850e+01 1.411738e+00 1232
2.896628e+01 1.561277e+00 6.488348e+00 1238
4.779587e+01 -2.901341e+00 1.178802e+01 1242
-1.392380e+00 -1.115907e+01 2.296613e+00 1250
